"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"220" "CBS815.71p_g121:g" 16 "CBS815.71p_contig_1" 402139 403419 402779 1281 0.0124902419984387 "PSN1057"
"221" "CBS815.71p_g1210:g" 18 "CBS815.71p_contig_1" 4189711 4192461 4191086 2751 0.00654307524536532 "PSN1057"
"222" "CBS815.71p_g1211:g" 53 "CBS815.71p_contig_1" 4192600 4195251 4193925.5 2652 0.0199849170437406 "PSN1057"
"223" "CBS815.71p_g1212:g" 17 "CBS815.71p_contig_1" 4195784 4196897 4196340.5 1114 0.0152603231597846 "PSN1057"
"224" "CBS815.71p_g1213:g" 23 "CBS815.71p_contig_1" 4197468 4199044 4198256 1577 0.0145846544071021 "PSN1057"
"225" "CBS815.71p_g1214:g" 27 "CBS815.71p_contig_1" 4205852 4207782 4206817 1931 0.013982392542724 "PSN1057"
"226" "CBS815.71p_g1215:g" 9 "CBS815.71p_contig_1" 4208954 4209871 4209412.5 918 0.00980392156862745 "PSN1057"
"227" "CBS815.71p_g1216:g" 10 "CBS815.71p_contig_1" 4221276 4222760 4222018 1485 0.00673400673400673 "PSN1057"
"228" "CBS815.71p_g1217:g" 2 "CBS815.71p_contig_1" 4225288 4225500 4225394 213 0.00938967136150235 "PSN1057"
"229" "CBS815.71p_g1218:g" 12 "CBS815.71p_contig_1" 4228898 4230287 4229592.5 1390 0.00863309352517986 "PSN1057"
"230" "CBS815.71p_g1219:g" 38 "CBS815.71p_contig_1" 4230392 4233625 4232008.5 3234 0.0117501546072975 "PSN1057"
"231" "CBS815.71p_g122:g" 19 "CBS815.71p_contig_1" 404733 405931 405332 1199 0.0158465387823186 "PSN1057"
"232" "CBS815.71p_g1220:g" 24 "CBS815.71p_contig_1" 4235092 4236945 4236018.5 1854 0.0129449838187702 "PSN1057"
"233" "CBS815.71p_g1221:g" 21 "CBS815.71p_contig_1" 4239031 4244306 4241668.5 5276 0.00398028809704321 "PSN1057"
"234" "CBS815.71p_g1222:g" 3 "CBS815.71p_contig_1" 4246296 4248789 4247542.5 2494 0.00120288692862871 "PSN1057"
"235" "CBS815.71p_g1223:g" 37 "CBS815.71p_contig_1" 4249678 4252398 4251038 2721 0.0135979419331128 "PSN1057"
"236" "CBS815.71p_g1224:g" 30 "CBS815.71p_contig_1" 4252960 4254829 4253894.5 1870 0.0160427807486631 "PSN1057"
"237" "CBS815.71p_g1225:g" 28 "CBS815.71p_contig_1" 4255141 4258170 4256655.5 3030 0.00924092409240924 "PSN1057"
"238" "CBS815.71p_g1226:g" 53 "CBS815.71p_contig_1" 4259593 4266280 4262936.5 6688 0.00792464114832536 "PSN1057"
"239" "CBS815.71p_g123:g" 11 "CBS815.71p_contig_1" 406237 407943 407090 1707 0.00644405389572349 "PSN1057"
"240" "CBS815.71p_g1231:g" 13 "CBS815.71p_contig_1" 4277989 4279998 4278993.5 2010 0.00646766169154229 "PSN1057"
"241" "CBS815.71p_g1232:g" 22 "CBS815.71p_contig_1" 4291407 4292468 4291937.5 1062 0.0207156308851224 "PSN1057"
"242" "CBS815.71p_g1233:g" 23 "CBS815.71p_contig_1" 4293126 4294842 4293984 1717 0.0133954571927781 "PSN1057"
"243" "CBS815.71p_g1234:g" 44 "CBS815.71p_contig_1" 4295222 4298241 4296731.5 3020 0.0145695364238411 "PSN1057"
"244" "CBS815.71p_g1235:g" 22 "CBS815.71p_contig_1" 4307013 4309509 4308261 2497 0.00881057268722467 "PSN1057"
"245" "CBS815.71p_g1236:g" 7 "CBS815.71p_contig_1" 4311382 4312445 4311913.5 1064 0.00657894736842105 "PSN1057"
"246" "CBS815.71p_g1237:g" 6 "CBS815.71p_contig_1" 4313416 4314375 4313895.5 960 0.00625 "PSN1057"
"247" "CBS815.71p_g1239:g" 22 "CBS815.71p_contig_1" 4320851 4322614 4321732.5 1764 0.0124716553287982 "PSN1057"
"248" "CBS815.71p_g124:g" 42 "CBS815.71p_contig_1" 408096 410309 409202.5 2214 0.018970189701897 "PSN1057"
"249" "CBS815.71p_g1240:g" 1 "CBS815.71p_contig_1" 4323121 4323636 4323378.5 516 0.00193798449612403 "PSN1057"
"250" "CBS815.71p_g1241:g" 21 "CBS815.71p_contig_1" 4324913 4326096 4325504.5 1184 0.0177364864864865 "PSN1057"
"251" "CBS815.71p_g1242:g" 53 "CBS815.71p_contig_1" 4327570 4330580 4329075 3011 0.0176021255396878 "PSN1057"
"252" "CBS815.71p_g1243:g" 25 "CBS815.71p_contig_1" 4331755 4333524 4332639.5 1770 0.0141242937853107 "PSN1057"
"253" "CBS815.71p_g1244:g" 8 "CBS815.71p_contig_1" 4333922 4334449 4334185.5 528 0.0151515151515152 "PSN1057"
"254" "CBS815.71p_g1245:g" 12 "CBS815.71p_contig_1" 4335205 4336629 4335917 1425 0.00842105263157895 "PSN1057"
"255" "CBS815.71p_g1246:g" 23 "CBS815.71p_contig_1" 4339338 4340651 4339994.5 1314 0.017503805175038 "PSN1057"
"256" "CBS815.71p_g1247:g" 24 "CBS815.71p_contig_1" 4341908 4343443 4342675.5 1536 0.015625 "PSN1057"
"257" "CBS815.71p_g1248:g" 2 "CBS815.71p_contig_1" 4343749 4344191 4343970 443 0.00451467268623025 "PSN1057"
"258" "CBS815.71p_g1249:g" 11 "CBS815.71p_contig_1" 4345497 4346538 4346017.5 1042 0.0105566218809981 "PSN1057"
"259" "CBS815.71p_g125:g" 36 "CBS815.71p_contig_1" 414933 416569 415751 1637 0.0219914477703115 "PSN1057"
"260" "CBS815.71p_g1250:g" 1 "CBS815.71p_contig_1" 4346710 4347128 4346919 419 0.00238663484486874 "PSN1057"
"261" "CBS815.71p_g1251:g" 6 "CBS815.71p_contig_1" 4347500 4348705 4348102.5 1206 0.00497512437810945 "PSN1057"
"262" "CBS815.71p_g1252:g" 16 "CBS815.71p_contig_1" 4350845 4352030 4351437.5 1186 0.0134907251264755 "PSN1057"
"263" "CBS815.71p_g1253:g" 8 "CBS815.71p_contig_1" 4352908 4354317 4353612.5 1410 0.00567375886524823 "PSN1057"
"264" "CBS815.71p_g1254:g" 13 "CBS815.71p_contig_1" 4355350 4356859 4356104.5 1510 0.00860927152317881 "PSN1057"
"265" "CBS815.71p_g1256:g" 15 "CBS815.71p_contig_1" 4362945 4363880 4363412.5 936 0.016025641025641 "PSN1057"
"266" "CBS815.71p_g1257:g" 7 "CBS815.71p_contig_1" 4364829 4366332 4365580.5 1504 0.00465425531914894 "PSN1057"
"267" "CBS815.71p_g1258:g" 7 "CBS815.71p_contig_1" 4366863 4367290 4367076.5 428 0.0163551401869159 "PSN1057"
"268" "CBS815.71p_g1259:g" 4 "CBS815.71p_contig_1" 4367711 4368366 4368038.5 656 0.00609756097560976 "PSN1057"
"269" "CBS815.71p_g126:g" 8 "CBS815.71p_contig_1" 417116 418043 417579.5 928 0.00862068965517241 "PSN1057"
"270" "CBS815.71p_g1260:g" 8 "CBS815.71p_contig_1" 4368711 4370354 4369532.5 1644 0.0048661800486618 "PSN1057"
"271" "CBS815.71p_g1261:g" 7 "CBS815.71p_contig_1" 4371222 4371949 4371585.5 728 0.00961538461538462 "PSN1057"
"272" "CBS815.71p_g1262:g" 54 "CBS815.71p_contig_1" 4372313 4374565 4373439 2253 0.0239680426098535 "PSN1057"
"273" "CBS815.71p_g1263:g" 31 "CBS815.71p_contig_1" 4376316 4377907 4377111.5 1592 0.0194723618090452 "PSN1057"
"274" "CBS815.71p_g1264:g" 18 "CBS815.71p_contig_1" 4378234 4379388 4378811 1155 0.0155844155844156 "PSN1057"
"275" "CBS815.71p_g1266:g" 18 "CBS815.71p_contig_1" 4381400 4383383 4382391.5 1984 0.00907258064516129 "PSN1057"
"276" "CBS815.71p_g1267:g" 23 "CBS815.71p_contig_1" 4384134 4386353 4385243.5 2220 0.0103603603603604 "PSN1057"
"277" "CBS815.71p_g1268:g" 1 "CBS815.71p_contig_1" 4387287 4388083 4387685 797 0.00125470514429109 "PSN1057"
"278" "CBS815.71p_g1269:g" 53 "CBS815.71p_contig_1" 4388526 4393813 4391169.5 5288 0.0100226928895613 "PSN1057"
"279" "CBS815.71p_g127:g" 2 "CBS815.71p_contig_1" 418368 418656 418512 289 0.0069204152249135 "PSN1057"
"280" "CBS815.71p_g1270:g" 1 "CBS815.71p_contig_1" 4394135 4394503 4394319 369 0.002710027100271 "PSN1057"
"281" "CBS815.71p_g1271:g" 5 "CBS815.71p_contig_1" 4399520 4400368 4399944 849 0.00588928150765607 "PSN1057"
"282" "CBS815.71p_g1272:g" 28 "CBS815.71p_contig_1" 4401236 4402756 4401996 1521 0.0184089414858646 "PSN1057"
"283" "CBS815.71p_g1273:g" 2 "CBS815.71p_contig_1" 4403728 4404206 4403967 479 0.00417536534446764 "PSN1057"
"284" "CBS815.71p_g1274:g" 6 "CBS815.71p_contig_1" 4405314 4406158 4405736 845 0.00710059171597633 "PSN1057"
"285" "CBS815.71p_g1275:g" 1 "CBS815.71p_contig_1" 4406223 4406715 4406469 493 0.00202839756592292 "PSN1057"
"286" "CBS815.71p_g1276:g" 56 "CBS815.71p_contig_1" 4409042 4411949 4410495.5 2908 0.0192572214580468 "PSN1057"
"287" "CBS815.71p_g1277:g" 9 "CBS815.71p_contig_1" 4413679 4414506 4414092.5 828 0.0108695652173913 "PSN1057"
"288" "CBS815.71p_g1278:g" 25 "CBS815.71p_contig_1" 4416401 4417996 4417198.5 1596 0.0156641604010025 "PSN1057"
"289" "CBS815.71p_g1279:g" 14 "CBS815.71p_contig_1" 4419242 4420354 4419798 1113 0.0125786163522013 "PSN1057"
"290" "CBS815.71p_g128:g" 9 "CBS815.71p_contig_1" 422366 423391 422878.5 1026 0.0087719298245614 "PSN1057"
"291" "CBS815.71p_g1280:g" 9 "CBS815.71p_contig_1" 4421121 4421833 4421477 713 0.0126227208976157 "PSN1057"
"292" "CBS815.71p_g1281:g" 41 "CBS815.71p_contig_1" 4422609 4424497 4423553 1889 0.0217046056114346 "PSN1057"
"293" "CBS815.71p_g1282:g" 71 "CBS815.71p_contig_1" 4426245 4428918 4427581.5 2674 0.0265519820493642 "PSN1057"
"294" "CBS815.71p_g1283:g" 44 "CBS815.71p_contig_1" 4431847 4433946 4432896.5 2100 0.020952380952381 "PSN1057"
"295" "CBS815.71p_g1284:g" 10 "CBS815.71p_contig_1" 4434262 4435061 4434661.5 800 0.0125 "PSN1057"
"296" "CBS815.71p_g1285:g" 45 "CBS815.71p_contig_1" 4436123 4437983 4437053 1861 0.0241805480924234 "PSN1057"
"297" "CBS815.71p_g1286:g" 10 "CBS815.71p_contig_1" 4438144 4438956 4438550 813 0.01230012300123 "PSN1057"
"298" "CBS815.71p_g1287:g" 21 "CBS815.71p_contig_1" 4439362 4440849 4440105.5 1488 0.0141129032258065 "PSN1057"
"299" "CBS815.71p_g1288:g" 14 "CBS815.71p_contig_1" 4441437 4443176 4442306.5 1740 0.00804597701149425 "PSN1057"
"300" "CBS815.71p_g1289:g" 48 "CBS815.71p_contig_1" 4443881 4446580 4445230.5 2700 0.0177777777777778 "PSN1057"
"301" "CBS815.71p_g129:g" 15 "CBS815.71p_contig_1" 425982 427655 426818.5 1674 0.00896057347670251 "PSN1057"
"302" "CBS815.71p_g1290:g" 5 "CBS815.71p_contig_1" 4446915 4447662 4447288.5 748 0.00668449197860963 "PSN1057"
"303" "CBS815.71p_g1291:g" 6 "CBS815.71p_contig_1" 4449460 4450709 4450084.5 1250 0.0048 "PSN1057"
"304" "CBS815.71p_g1292:g" 17 "CBS815.71p_contig_1" 4453633 4456291 4454962 2659 0.00639338097028958 "PSN1057"
"305" "CBS815.71p_g1293:g" 8 "CBS815.71p_contig_1" 4457483 4458356 4457919.5 874 0.0091533180778032 "PSN1057"
"306" "CBS815.71p_g1294:g" 53 "CBS815.71p_contig_1" 4458723 4460972 4459847.5 2250 0.0235555555555556 "PSN1057"
"307" "CBS815.71p_g1295:g" 3 "CBS815.71p_contig_1" 4462035 4463308 4462671.5 1274 0.00235478806907378 "PSN1057"
"308" "CBS815.71p_g1296:g" 3 "CBS815.71p_contig_1" 4464386 4464977 4464681.5 592 0.00506756756756757 "PSN1057"
"309" "CBS815.71p_g1297:g" 21 "CBS815.71p_contig_1" 4468545 4470068 4469306.5 1524 0.0137795275590551 "PSN1057"
"310" "CBS815.71p_g1298:g" 40 "CBS815.71p_contig_1" 4470400 4472519 4471459.5 2120 0.0188679245283019 "PSN1057"
"311" "CBS815.71p_g1299:g" 12 "CBS815.71p_contig_1" 4473860 4476369 4475114.5 2510 0.0047808764940239 "PSN1057"
"312" "CBS815.71p_g13:g" 0 "CBS815.71p_contig_1" 71176 72609 71892.5 1434 0 "PSN1057"
"313" "CBS815.71p_g130:g" 13 "CBS815.71p_contig_1" 428176 429370 428773 1195 0.0108786610878661 "PSN1057"
"314" "CBS815.71p_g1300:g" 8 "CBS815.71p_contig_1" 4477801 4479312 4478556.5 1512 0.00529100529100529 "PSN1057"
"315" "CBS815.71p_g1301:g" 23 "CBS815.71p_contig_1" 4479805 4481659 4480732 1855 0.0123989218328841 "PSN1057"
"316" "CBS815.71p_g1302:g" 5 "CBS815.71p_contig_1" 4482869 4487918 4485393.5 5050 0.00099009900990099 "PSN1057"
"317" "CBS815.71p_g1303:g" 26 "CBS815.71p_contig_1" 4488566 4492220 4490393 3655 0.00711354309165527 "PSN1057"
"318" "CBS815.71p_g1304:g" 39 "CBS815.71p_contig_1" 4494720 4497066 4495893 2347 0.0166169578184917 "PSN1057"
"319" "CBS815.71p_g1305:g" 56 "CBS815.71p_contig_1" 4499393 4502048 4500720.5 2656 0.0210843373493976 "PSN1057"
"320" "CBS815.71p_g1306:g" 22 "CBS815.71p_contig_1" 4503545 4505876 4504710.5 2332 0.00943396226415094 "PSN1057"
"321" "CBS815.71p_g1307:g" 23 "CBS815.71p_contig_1" 4506247 4508076 4507161.5 1830 0.012568306010929 "PSN1057"
"322" "CBS815.71p_g1308:g" 39 "CBS815.71p_contig_1" 4514264 4516533 4515398.5 2270 0.0171806167400881 "PSN1057"
"323" "CBS815.71p_g1309:g" 6 "CBS815.71p_contig_1" 4519243 4521110 4520176.5 1868 0.00321199143468951 "PSN1057"
"324" "CBS815.71p_g131:g" 38 "CBS815.71p_contig_1" 432724 434469 433596.5 1746 0.0217640320733104 "PSN1057"
"325" "CBS815.71p_g1310:g" 15 "CBS815.71p_contig_1" 4522047 4523645 4522846 1599 0.00938086303939963 "PSN1057"
"326" "CBS815.71p_g1311:g" 0 "CBS815.71p_contig_1" 4524990 4528019 4526504.5 3030 0 "PSN1057"
"327" "CBS815.71p_g1312:g" 0 "CBS815.71p_contig_1" 4531649 4532446 4532047.5 798 0 "PSN1057"
"328" "CBS815.71p_g1313:g" 0 "CBS815.71p_contig_1" 4533522 4536795 4535158.5 3274 0 "PSN1057"
"329" "CBS815.71p_g1314:g" 0 "CBS815.71p_contig_1" 4537432 4539031 4538231.5 1600 0 "PSN1057"
"330" "CBS815.71p_g1315:g" 0 "CBS815.71p_contig_1" 4539104 4540248 4539676 1145 0 "PSN1057"
"331" "CBS815.71p_g1316:g" 0 "CBS815.71p_contig_1" 4541213 4543908 4542560.5 2696 0 "PSN1057"
"332" "CBS815.71p_g1317:g" 0 "CBS815.71p_contig_1" 4546339 4547029 4546684 691 0 "PSN1057"
"333" "CBS815.71p_g1318:g" 0 "CBS815.71p_contig_1" 4547919 4548747 4548333 829 0 "PSN1057"
"334" "CBS815.71p_g1319:g" 0 "CBS815.71p_contig_1" 4549419 4552865 4551142 3447 0 "PSN1057"
"335" "CBS815.71p_g132:g" 6 "CBS815.71p_contig_1" 436730 437263 436996.5 534 0.0112359550561798 "PSN1057"
"336" "CBS815.71p_g1323:g" 0 "CBS815.71p_contig_1" 4566527 4569196 4567861.5 2670 0 "PSN1057"
"337" "CBS815.71p_g1324:g" 1 "CBS815.71p_contig_1" 4569957 4573451 4571704 3495 0.000286123032904149 "PSN1057"
"338" "CBS815.71p_g1325:g" 0 "CBS815.71p_contig_1" 4573564 4574946 4574255 1383 0 "PSN1057"
"339" "CBS815.71p_g1326:g" 0 "CBS815.71p_contig_1" 4575326 4576904 4576115 1579 0 "PSN1057"
"340" "CBS815.71p_g1327:g" 0 "CBS815.71p_contig_1" 4577634 4579679 4578656.5 2046 0 "PSN1057"
"341" "CBS815.71p_g1328:g" 0 "CBS815.71p_contig_1" 4580302 4581217 4580759.5 916 0 "PSN1057"
"342" "CBS815.71p_g1329:g" 0 "CBS815.71p_contig_1" 4584279 4587402 4585840.5 3124 0 "PSN1057"
"343" "CBS815.71p_g1330:g" 0 "CBS815.71p_contig_1" 4587875 4589384 4588629.5 1510 0 "PSN1057"
"344" "CBS815.71p_g1331:g" 0 "CBS815.71p_contig_1" 4589975 4591753 4590864 1779 0 "PSN1057"
"345" "CBS815.71p_g1332:g" 0 "CBS815.71p_contig_1" 4592101 4592734 4592417.5 634 0 "PSN1057"
"346" "CBS815.71p_g1333:g" 15 "CBS815.71p_contig_1" 4593462 4594526 4593994 1065 0.0140845070422535 "PSN1057"
"347" "CBS815.71p_g1334:g" 25 "CBS815.71p_contig_1" 4595060 4597246 4596153 2187 0.0114311842706904 "PSN1057"
"348" "CBS815.71p_g1335:g" 31 "CBS815.71p_contig_1" 4598717 4601121 4599919 2405 0.0128898128898129 "PSN1057"
"349" "CBS815.71p_g1336:g" 3 "CBS815.71p_contig_1" 4601499 4604000 4602749.5 2502 0.00119904076738609 "PSN1057"
"350" "CBS815.71p_g1337:g" 39 "CBS815.71p_contig_1" 4606564 4608219 4607391.5 1656 0.0235507246376812 "PSN1057"
"351" "CBS815.71p_g1338:g" 0 "CBS815.71p_contig_1" 4608951 4611497 4610224 2547 0 "PSN1057"
"352" "CBS815.71p_g1339:g" 0 "CBS815.71p_contig_1" 4612266 4613300 4612783 1035 0 "PSN1057"
"353" "CBS815.71p_g134:g" 51 "CBS815.71p_contig_1" 442420 446873 444646.5 4454 0.0114503816793893 "PSN1057"
"354" "CBS815.71p_g1340:g" 45 "CBS815.71p_contig_1" 4614122 4619366 4616744 5245 0.00857959961868446 "PSN1057"
"355" "CBS815.71p_g1341:g" 13 "CBS815.71p_contig_1" 4620191 4621003 4620597 813 0.015990159901599 "PSN1057"
"356" "CBS815.71p_g1342:g" 13 "CBS815.71p_contig_1" 4624818 4626832 4625825 2015 0.00645161290322581 "PSN1057"
"357" "CBS815.71p_g1343:g" 18 "CBS815.71p_contig_1" 4631511 4633381 4632446 1871 0.00962052378407269 "PSN1057"
"358" "CBS815.71p_g1344:g" 28 "CBS815.71p_contig_1" 4636386 4638470 4637428 2085 0.0134292565947242 "PSN1057"
"359" "CBS815.71p_g1345:g" 9 "CBS815.71p_contig_1" 4638919 4639803 4639361 885 0.0101694915254237 "PSN1057"
"360" "CBS815.71p_g1346:g" 16 "CBS815.71p_contig_1" 4640053 4641330 4640691.5 1278 0.0125195618153365 "PSN1057"
"361" "CBS815.71p_g1347:g" 0 "CBS815.71p_contig_1" 4641711 4642412 4642061.5 702 0 "PSN1057"
"362" "CBS815.71p_g1348:g" 30 "CBS815.71p_contig_1" 4644576 4646640 4645608 2065 0.0145278450363196 "PSN1057"
"363" "CBS815.71p_g1349:g" 39 "CBS815.71p_contig_1" 4652673 4656313 4654493 3641 0.010711343037627 "PSN1057"
"364" "CBS815.71p_g135:g" 9 "CBS815.71p_contig_1" 449889 450695 450292 807 0.0111524163568773 "PSN1057"
"365" "CBS815.71p_g1350:g" 22 "CBS815.71p_contig_1" 4657617 4659113 4658365 1497 0.0146960587842351 "PSN1057"
"366" "CBS815.71p_g1351:g" 16 "CBS815.71p_contig_1" 4659694 4667716 4663705 8023 0.00199426648385891 "PSN1057"
"367" "CBS815.71p_g1352:g" 23 "CBS815.71p_contig_1" 4668269 4669336 4668802.5 1068 0.0215355805243446 "PSN1057"
"368" "CBS815.71p_g1353:g" 4 "CBS815.71p_contig_1" 4670439 4671972 4671205.5 1534 0.00260756192959583 "PSN1057"
"369" "CBS815.71p_g1354:g" 2 "CBS815.71p_contig_1" 4677261 4678923 4678092 1663 0.00120264582080577 "PSN1057"
"370" "CBS815.71p_g1355:g" 41 "CBS815.71p_contig_1" 4679908 4682730 4681319 2823 0.0145235565001771 "PSN1057"
"371" "CBS815.71p_g1356:g" 13 "CBS815.71p_contig_1" 4682833 4684086 4683459.5 1254 0.0103668261562998 "PSN1057"
"372" "CBS815.71p_g1357:g" 20 "CBS815.71p_contig_1" 4685052 4686152 4685602 1101 0.0181653042688465 "PSN1057"
"373" "CBS815.71p_g1358:g" 7 "CBS815.71p_contig_1" 4686438 4687170 4686804 733 0.00954979536152797 "PSN1057"
"374" "CBS815.71p_g136:g" 6 "CBS815.71p_contig_1" 452050 453084 452567 1035 0.00579710144927536 "PSN1057"
"375" "CBS815.71p_g1362:g" 1 "CBS815.71p_contig_1" 4707090 4707428 4707259 339 0.00294985250737463 "PSN1057"
"376" "CBS815.71p_g1363:g" 24 "CBS815.71p_contig_1" 4708359 4709823 4709091 1465 0.016382252559727 "PSN1057"
"377" "CBS815.71p_g1365:g" 4 "CBS815.71p_contig_1" 4710649 4711134 4710891.5 486 0.00823045267489712 "PSN1057"
"378" "CBS815.71p_g1366:g" 43 "CBS815.71p_contig_1" 4711724 4713942 4712833 2219 0.0193780982424516 "PSN1057"
"379" "CBS815.71p_g1367:g" 26 "CBS815.71p_contig_1" 4715671 4716804 4716237.5 1134 0.0229276895943563 "PSN1057"
"380" "CBS815.71p_g1368:g" 8 "CBS815.71p_contig_1" 4717410 4724713 4721061.5 7304 0.00109529025191676 "PSN1057"
"381" "CBS815.71p_g1369:g" 60 "CBS815.71p_contig_1" 4726144 4729534 4727839 3391 0.0176938956060159 "PSN1057"
"382" "CBS815.71p_g137:g" 21 "CBS815.71p_contig_1" 456069 457736 456902.5 1668 0.012589928057554 "PSN1057"
"383" "CBS815.71p_g1370:g" 4 "CBS815.71p_contig_1" 4729957 4730847 4730402 891 0.00448933782267116 "PSN1057"
"384" "CBS815.71p_g1371:g" 46 "CBS815.71p_contig_1" 4731361 4733728 4732544.5 2368 0.0194256756756757 "PSN1057"
"385" "CBS815.71p_g1372:g" 64 "CBS815.71p_contig_1" 4736552 4741791 4739171.5 5240 0.0122137404580153 "PSN1057"
"386" "CBS815.71p_g1374:g" 51 "CBS815.71p_contig_1" 4750931 4754976 4752953.5 4046 0.0126050420168067 "PSN1057"
"387" "CBS815.71p_g1375:g" 1 "CBS815.71p_contig_1" 4768614 4769083 4768848.5 470 0.00212765957446809 "PSN1057"
"388" "CBS815.71p_g1376:g" 1 "CBS815.71p_contig_1" 4772140 4772445 4772292.5 306 0.00326797385620915 "PSN1057"
"389" "CBS815.71p_g1377:g" 10 "CBS815.71p_contig_1" 4773490 4774453 4773971.5 964 0.0103734439834025 "PSN1057"
"390" "CBS815.71p_g1378:g" 56 "CBS815.71p_contig_1" 4774674 4776428 4775551 1755 0.0319088319088319 "PSN1057"
"391" "CBS815.71p_g138:g" 2 "CBS815.71p_contig_1" 462422 463690 463056 1269 0.00157604412923562 "PSN1057"
"392" "CBS815.71p_g1385:g" 10 "CBS815.71p_contig_1" 4791779 4792693 4792236 915 0.0109289617486339 "PSN1057"
"393" "CBS815.71p_g1386:g" 3 "CBS815.71p_contig_1" 4793580 4794554 4794067 975 0.00307692307692308 "PSN1057"
"394" "CBS815.71p_g1387:g" 1 "CBS815.71p_contig_1" 4794591 4795624 4795107.5 1034 0.000967117988394584 "PSN1057"
"395" "CBS815.71p_g1388:g" 10 "CBS815.71p_contig_1" 4797110 4798002 4797556 893 0.0111982082866741 "PSN1057"
"396" "CBS815.71p_g1389:g" 1 "CBS815.71p_contig_1" 4799011 4799678 4799344.5 668 0.00149700598802395 "PSN1057"
"397" "CBS815.71p_g139:g" 18 "CBS815.71p_contig_1" 464526 467774 466150 3249 0.00554016620498615 "PSN1057"
"398" "CBS815.71p_g1390:g" 8 "CBS815.71p_contig_1" 4800189 4802129 4801159 1941 0.0041215868109222 "PSN1057"
"399" "CBS815.71p_g1391:g" 4 "CBS815.71p_contig_1" 4803859 4804321 4804090 463 0.00863930885529158 "PSN1057"
"400" "CBS815.71p_g1392:g" 45 "CBS815.71p_contig_1" 4805358 4807630 4806494 2273 0.0197976242850858 "PSN1057"
"401" "CBS815.71p_g1393:g" 29 "CBS815.71p_contig_1" 4808374 4810268 4809321 1895 0.0153034300791557 "PSN1057"
"402" "CBS815.71p_g1394:g" 13 "CBS815.71p_contig_1" 4810914 4812953 4811933.5 2040 0.00637254901960784 "PSN1057"
"403" "CBS815.71p_g1395:g" 24 "CBS815.71p_contig_1" 4813782 4814972 4814377 1191 0.0201511335012594 "PSN1057"
"404" "CBS815.71p_g1396:g" 8 "CBS815.71p_contig_1" 4816132 4817298 4816715 1167 0.00685518423307626 "PSN1057"
"405" "CBS815.71p_g1397:g" 30 "CBS815.71p_contig_1" 4817674 4819491 4818582.5 1818 0.0165016501650165 "PSN1057"
"406" "CBS815.71p_g1398:g" 4 "CBS815.71p_contig_1" 4820988 4821641 4821314.5 654 0.00611620795107034 "PSN1057"
"407" "CBS815.71p_g1399:g" 0 "CBS815.71p_contig_1" 4825369 4830881 4828125 5513 0 "PSN1057"
"408" "CBS815.71p_g14:g" 0 "CBS815.71p_contig_1" 74654 77593 76123.5 2940 0 "PSN1057"
"409" "CBS815.71p_g140:g" 15 "CBS815.71p_contig_1" 468498 469895 469196.5 1398 0.0107296137339056 "PSN1057"
"410" "CBS815.71p_g1400:g" 5 "CBS815.71p_contig_1" 4835546 4836205 4835875.5 660 0.00757575757575758 "PSN1057"
"411" "CBS815.71p_g1401:g" 22 "CBS815.71p_contig_1" 4836650 4837573 4837111.5 924 0.0238095238095238 "PSN1057"
"412" "CBS815.71p_g1402:g" 5 "CBS815.71p_contig_1" 4839455 4840162 4839808.5 708 0.00706214689265537 "PSN1057"
"413" "CBS815.71p_g1403:g" 19 "CBS815.71p_contig_1" 4840498 4842197 4841347.5 1700 0.0111764705882353 "PSN1057"
"414" "CBS815.71p_g1404:g" 23 "CBS815.71p_contig_1" 4850726 4852280 4851503 1555 0.0147909967845659 "PSN1057"
"415" "CBS815.71p_g1405:g" 33 "CBS815.71p_contig_1" 4853556 4856219 4854887.5 2664 0.0123873873873874 "PSN1057"
"416" "CBS815.71p_g1406:g" 24 "CBS815.71p_contig_1" 4857064 4858542 4857803 1479 0.0162271805273834 "PSN1057"
"417" "CBS815.71p_g1407:g" 47 "CBS815.71p_contig_1" 4863095 4864507 4863801 1413 0.0332625619249823 "PSN1057"
"418" "CBS815.71p_g1408:g" 3 "CBS815.71p_contig_1" 4865026 4865447 4865236.5 422 0.00710900473933649 "PSN1057"
"419" "CBS815.71p_g1409:g" 0 "CBS815.71p_contig_1" 4865554 4866891 4866222.5 1338 0 "PSN1057"
"420" "CBS815.71p_g141:g" 6 "CBS815.71p_contig_1" 470385 470996 470690.5 612 0.00980392156862745 "PSN1057"
"421" "CBS815.71p_g1410:g" 2 "CBS815.71p_contig_1" 4867263 4868020 4867641.5 758 0.00263852242744063 "PSN1057"
"422" "CBS815.71p_g1411:g" 5 "CBS815.71p_contig_1" 4869157 4869664 4869410.5 508 0.00984251968503937 "PSN1057"
"423" "CBS815.71p_g1413:g" 26 "CBS815.71p_contig_1" 4872183 4875767 4873975 3585 0.00725244072524407 "PSN1057"
"424" "CBS815.71p_g1414:g" 19 "CBS815.71p_contig_1" 4877080 4878528 4877804 1449 0.0131124913733609 "PSN1057"
"425" "CBS815.71p_g1415:g" 4 "CBS815.71p_contig_1" 4880565 4881199 4880882 635 0.0062992125984252 "PSN1057"
